environment,agent,seed,checkpoint,mean_return,success_rate,mean_length,elapsed_seconds,environment_steps,gradient_updates,training_elapsed_seconds,evaluation_elapsed_seconds,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,failure_rate,collision_rate,risk_zone_rate,idle_rate,risk_adjusted_score,unsupported_state_ratio,memory_branch_usage_ratio,neural_branch_usage_ratio,abstention_ratio,adaptive_alpha_mean,adaptive_alpha_iqr,support_score_mean,uncertainty_score_mean,inference_time_us_per_decision_mean,inference_time_us_per_decision_median,memory_cost_states,memory_cost_entries,memory_cost_bytes_estimated,eval_checkpoint,eval_return,train_steps,seconds_per_1000_steps,return_auc,success_rate_auc,experiment_name,config_file,environment_id,resolved_environment_id,observation_representation,git_commit_hash,package_version,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version,gym_pybullet_drones_version,pybullet_version
CliffWalking-confirmatory,count_gate_tau_20,1310,10000,-13.0,1.0,13.0,31.653795399994124,10000,594,10.583797600018444,21.06999779997568,0.8662611954145389,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9333179056099244,0.0666820943900756,0.0,,,0.999969824428878,,389.998717948718,366.65,37.0,148.0,7992.0,10000,-13.0,10000,1.0583797600018443,-317.875,0.375,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,count_gate_tau_20,1311,10000,-13.0,1.0,13.0,37.66541970000253,10000,594,10.47244959998352,27.19297010001901,0.8656723683224518,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9278011302398548,0.0721988697601451,0.0,,,0.9999095496611242,,387.4694871794872,375.8,37.0,148.0,7992.0,10000,-13.0,10000,1.047244959998352,-996.0,0.125,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,count_gate_tau_20,1312,10000,-13.0,1.0,13.0,31.91811349999625,10000,594,10.772375700005796,21.145737799990457,0.868119631394738,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9339448310541436,0.0660551689458563,0.0,,,0.999972105339992,,435.2271794871795,384.6,37.0,148.0,7992.0,10000,-13.0,10000,1.0772375700005796,-317.375,0.375,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,count_gate_tau_20,1313,10000,-13.0,1.0,13.0,30.94998309999937,10000,594,10.668215899990171,20.2817672000092,0.8724878396021125,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.934301231591088,0.065698768408912,0.0,,,0.9999783328252184,,416.8517948717948,381.0,37.0,148.0,7992.0,10000,-13.0,10000,1.0668215899990172,-317.375,0.375,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,count_gate_tau_20,1314,10000,-13.0,1.0,13.0,25.166439099994022,10000,594,10.64514669997152,14.521292400022505,0.8666254023299909,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.931390856307117,0.0686091436928828,0.0,,,0.999953467244718,,375.2692307692308,350.55,37.0,148.0,7992.0,10000,-13.0,10000,1.064514669997152,-196.125,0.625,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,count_gate_tau_20,1315,10000,-13.0,1.0,13.0,30.872010999999475,10000,594,10.417570000019625,20.45444099997985,0.8673418040541623,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9315121343619276,0.0684878656380724,0.0,,,0.9999586474195524,,396.8876923076923,368.15,37.0,148.0,7992.0,10000,-13.0,10000,1.0417570000019625,-317.875,0.375,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,count_gate_tau_20,1316,10000,-13.0,1.0,13.0,32.071315799999866,10000,594,10.835597899975255,21.23571790002461,0.8695226202616728,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9334546805111448,0.0665453194888554,0.0,,,0.9999676700486144,,435.6948717948718,396.5,37.0,148.0,7992.0,10000,-13.0,10000,1.0835597899975256,-317.375,0.375,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,count_gate_tau_20,1317,10000,-13.0,1.0,13.0,38.17957680000109,10000,594,10.631222500000147,27.548354300000938,0.8684856697485737,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9339039573428872,0.0660960426571129,0.0,,,0.9999785658363982,,387.8871794871795,369.1,37.0,148.0,7992.0,10000,-13.0,10000,1.0631222500000148,-439.125,0.125,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,count_gate_tau_20,1318,10000,-13.0,1.0,13.0,38.18174340001133,10000,594,10.686298200016608,27.49544519999472,0.866628143638161,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9330053257891768,0.0669946742108231,0.0,,,0.9999644361134792,,381.6874358974359,369.85,37.0,148.0,7992.0,10000,-13.0,10000,1.0686298200016608,-822.75,0.125,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,count_gate_tau_20,1319,10000,-13.0,1.0,13.0,38.06920300000638,10000,594,10.566982600008489,27.502220399997896,0.8707259410447443,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9346564094020912,0.0653435905979089,0.0,,,0.99998068574216,,381.83871794871794,365.75,37.0,148.0,7992.0,10000,-13.0,10000,1.0566982600008488,-439.125,0.125,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,count_gate_tau_20,1320,10000,-13.0,1.0,13.0,38.047905799990986,10000,594,10.746407999991789,27.3014977999992,0.8672479346370813,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.934463640385794,0.0655363596142055,0.0,,,0.999978676406524,,387.8053846153846,378.85,37.0,148.0,7992.0,10000,-13.0,10000,1.074640799999179,-439.125,0.125,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,count_gate_tau_20,1321,10000,-13.0,1.0,13.0,38.04144819999056,10000,594,10.519300100000692,27.522148099989863,0.868035295836452,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9303870816174912,0.0696129183825089,0.0,,,0.9999474649631964,,438.5515384615384,380.1,37.0,148.0,7992.0,10000,-13.0,10000,1.0519300100000692,-439.125,0.125,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,count_gate_tau_20,1322,10000,-13.0,1.0,13.0,31.6335187000077,10000,594,10.928216800020891,20.705301899986807,0.8648295350793311,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9305677091341358,0.0694322908658643,0.0,,,0.999955831577354,,487.7282051282052,383.05,37.0,148.0,7992.0,10000,-13.0,10000,1.0928216800020891,-317.375,0.375,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,count_gate_tau_20,1323,10000,-13.0,1.0,13.0,38.63253770000301,10000,594,10.64592170000833,27.986615999994683,0.8699316675027853,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9323229839684928,0.067677016031507,0.0,,,0.99997658032317,,405.6461538461538,372.8,37.0,148.0,7992.0,10000,-13.0,10000,1.064592170000833,-439.125,0.125,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,count_gate_tau_20,1324,10000,-13.0,1.0,13.0,38.358605999994325,10000,594,10.73417209998297,27.62443390001136,0.8680116325833311,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9326244945298134,0.0673755054701865,0.0,,,0.9999705338729814,,414.68,385.9,37.0,148.0,7992.0,10000,-13.0,10000,1.073417209998297,-439.125,0.125,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,count_gate_tau_20,1325,10000,-13.0,1.0,13.0,38.53440770000452,10000,594,10.663292700017337,27.871114999987185,0.8715427909330145,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9345168511736964,0.0654831488263035,0.0,,,0.99998132047586,,409.8466666666666,398.65,37.0,148.0,7992.0,10000,-13.0,10000,1.0663292700017335,-439.125,0.125,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,count_gate_tau_20,1326,10000,-13.0,1.0,13.0,31.372755899996264,10000,594,10.694578800015734,20.67817709998053,0.86640110235736,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9329545041112008,0.0670454958887993,0.0,,,0.9999660488232616,,392.3264102564102,366.9,37.0,148.0,7992.0,10000,-13.0,10000,1.0694578800015733,-317.875,0.375,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,count_gate_tau_20,1327,10000,-13.0,1.0,13.0,24.909148500009906,10000,594,10.546394400007555,14.362754100002348,0.8715198467866879,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9330133717909544,0.0669866282090455,0.0,,,0.9999619617009846,,421.545641025641,361.0,37.0,148.0,7992.0,10000,-13.0,10000,1.0546394400007555,-196.625,0.625,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,count_gate_tau_20,1328,10000,-13.0,1.0,13.0,38.02552949999517,10000,594,10.567849199986084,27.457680300009088,0.8641640762812535,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9257762689757404,0.0742237310242595,0.0,,,0.9998869382651078,,369.97205128205127,358.85,37.0,148.0,7992.0,10000,-13.0,10000,1.0567849199986084,-439.125,0.125,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,count_gate_tau_20,1329,10000,-13.0,1.0,13.0,32.014565400008,10000,594,10.78288949999842,21.231675900009577,0.8679643426646182,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.931168703811346,0.0688312961886539,0.0,,,0.9999470762234732,,430.9694871794872,386.05,37.0,148.0,7992.0,10000,-13.0,10000,1.078288949999842,-317.375,0.375,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,crisp_relative_gate,1300,10000,-500.0,0.0,500.0,59.58265029999893,10000,594,11.740706100012176,47.84194419998676,0.70695405915669,0.0,0.09150902,1.709163487441455,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0518,0.9481999999999998,0.0,0.0518,0.0,0.999999995168914,0.8829342015344973,568.15738,540.5,37.0,148.0,7992.0,10000,-500.0,10000,1.1740706100012177,-500.0,0.0,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,crisp_relative_gate,1301,10000,-500.0,0.0,500.0,60.50978779999423,10000,594,11.727039999997942,48.78274779999629,0.78706986444209,0.0,0.0329989,0.0789614646412455,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0536,0.9464,0.0,0.0536,0.0,0.999999986254258,0.8820869022289665,575.9591666666668,549.425,37.0,148.0,7992.0,10000,-500.0,10000,1.172703999999794,-500.0,0.0,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,crisp_relative_gate,1302,10000,-13.0,1.0,13.0,50.88287030000356,10000,594,11.819644999995944,39.063225300007616,0.7157635983263465,0.0,2.8517017,428.9747587533759,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9499999999999996,0.05,0.0,0.9499999999999996,0.0,0.9994997989767144,0.7064993974600947,609.7682051282051,570.1,37.0,148.0,7992.0,10000,-13.0,10000,1.1819644999995944,-439.125,0.125,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,crisp_relative_gate,1303,10000,-500.0,0.0,500.0,60.03984850000416,10000,594,11.5971040000004,48.44274450000376,0.6663416701992405,0.0,0.01532593,0.0383704434780081,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0518,0.9481999999999998,0.0,0.0518,0.0,0.9999999971595074,0.5859000781270587,569.85154,538.425,37.0,148.0,7992.0,10000,-500.0,10000,1.15971040000004,-500.0,0.0,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
CliffWalking-confirmatory,crisp_relative_gate,1304,10000,-500.0,0.0,500.0,59.333304900006624,10000,594,11.587317800003802,47.74598710000282,0.6407790309106183,0.0,0.13114642,0.539630341780888,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0518,0.9481999999999998,0.0,0.0518,0.0,0.9999999973615892,0.6298922979436751,547.69926,530.75,37.0,148.0,7992.0,10000,-500.0,10000,1.1587317800003802,-500.0,0.0,fuzzy_reliability_gate_independent_confirmatory,configs/fuzzy_reliability_confirmatory_30seed.yaml,CliffWalking-v1,CliffWalking-v1,native_gymnasium_observation,ce81c103cc524029aa4bbeda841e350b8f9266ec,1.6.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed
